KHHW,USA,OK,Hugo,Stan Stamper Municipal Airport,,174.3,34.03482556,-95.54190611,8,1
KHIB,USA,MN,Hibbing-Chisholm,,HIB,412.7,47.38658333,-92.83897222,3,1
KHIE,USA,NH,Whitefield,Mount Washington,,326.7,44.36761639,-71.54447111,7,1
KHIF,USA,UT,Ogden,Hill AFB,HIF,1459.7,41.12393889,-111.9730389,6,1
KHII,USA,AZ,Lake Havasu,Lake Havasu City Airport,,238.7,34.57111111,-114.3582778,8,1
KHIO,USA,OR,Portland,Hillsboro,,63.4,45.54061111,-122.9501944,6,1
KHJH,USA,NE,Hebron,Municipal Airport,HJH,447.5,40.15225,-97.58697222,7,1
KHJO,USA,CA,Hanford,,,73.2,36.31672222,-119.6276667,7,1
KHKA,USA,AR,Blytheville,Blytheville Municipal Airport,,78,35.94040667,-89.83080583,7,1
KHKS,USA,MS,Jackson,Hawkins Field Airport,,103.9,32.33477778,-90.22252778,7,1
KHKY,USA,NC,Hickory,Regional,HKY,362.7,35.74114639,-81.38954889,6,1
KHLC,USA,KS,Hill City,Municipal Airport,,682.2,39.38019444,-99.83147222,6,1
KHLG,USA,WV,Wheeling,Ohio County,HLG,364.2,40.175,-80.64627778,6,1
KHLN,USA,MT,Helena,Regional Airport,HLN,1181.7,46.60680556,-111.98275,4,1
KHLR,USA,TX,Killeen,Fort Hood AAF,HLR,281.6,31.13874056,-97.71448417,7,1
KHLX,USA,VA,Hillsville,Galax,,821.1,36.76611472,-80.82356556,7,1
KHMN,USA,NM,Alamogordo,Holloman AFB,HMN,1247.9,32.85185856,-106.1085356,4,1
KHMS,USA,WA,Hanford,,,223,46.56666667,-119.6,7,1
KHMY,USA,OK,Lexington,Muldrow Army Heliport,,332.5,35.02638889,-97.23163889,7,1
KHNB,USA,IN,Huntingburg,Airport,,161.2,38.24902778,-86.95369444,7,1
KHND,USA,NV,Las Vegas,Henderson,,759.6,35.97286111,-115.1344444,6,1
KHNR,USA,IA,Harlan,Municipal Airport,,375.2,41.58436111,-95.33969444,8,1
KHNZ,USA,NC,Oxford,Airport,,160.3,36.36158333,-78.52916667,8,1
KHOB,USA,NM,Hobbs,Lea County Airport,HOB,1115.6,32.68752778,-103.2170278,6,1
KHOE,USA,GA,Homerville,Homerville Airport,,56.7,31.05591667,-82.77413889,8,1
KHON,USA,SD,Huron,Regional Airport,HON,392.9,44.38519444,-98.22855556,6,1
KHOP,USA,KY,Fort Campbell,,HOP,174,36.67236056,-87.49248611,6,1
KHOT,USA,AR,Hot Springs,Hot Springs Memorial Airport,HOT,164.6,34.47802778,-93.09622222,6,1
KHOU,USA,TX,Houston,William P. Hobby Airport,HOU,14,29.64541861,-95.27888889,3,1
KHPN,USA,NY,White Plains,Westchester County Airport,HPN,133.8,41.06694444,-73.70755556,6,1
KHQG,USA,KS,Hugoton,Hugoton Municipal Airport,,955.3,37.16308333,-101.3705278,9,1
KHQI,XGM,TX,High Island 376B,,,25.3,27.934,-93.669,8,1
KHQM,USA,WA,Hoquiam,Bowerman Airport,HQM,5.5,46.97119444,-123.9365556,4,1
KHQU,USA,GA,Thomson,Mcduffie Co Airport,,152.7,33.52973147,-82.51695092,7,1
KHQZ,USA,TX,Mesquite,,,136.2,32.74696278,-96.53041722,7,1
KHRI,USA,OR,Hermiston Municipal Airport,,,196.3,45.82822222,-119.2591667,7,1
KHRJ,USA,NC,Erwin,Harnett,,61.6,35.38015636,-78.73223583,7,1
KHRL,USA,TX,Harlingen,Rio Grande International Airport,HRL,11,26.2285,-97.65438889,6,1
KHRO,USA,AR,Harrison,Boone County,HRO,416.1,36.26152056,-93.15472889,6,1
KHRT,USA,FL,Mary Esther,Hurlburt Field,,11.6,30.42783333,-86.68933333,6,1
KHRX,USA,TX,Hereford,Municipal Airport,,1154.6,34.86067511,-102.3258992,8,1
KHSA,USA,MS,Bay St Louis,Stennis Intl,,7,30.36780556,-89.45461111,7,1
KHSB,USA,IL,Harrisburg,Raleigh Airport,,121.3,37.81125611,-88.55025964,7,1
KHSE,USA,NC,Hatteras,Mitchell,,5.2,35.2327875,-75.617795,1,1
KHSI,USA,NE,Hastings,Municipal Airport,,597.7,40.60525,-98.42788889,7,1
KHSP,USA,VA,Hot Springs,Ingalls,,1156.1,37.95144444,-79.83389444,7,1
KHSR,USA,SD,Hot Springs,Hot Springs Municipal Airport,,960.1,43.36830556,-103.3882778,7,1
KHST,USA,FL,Homestead,,HST,1.8,25.48844306,-80.38366583,6,1
KHSV,USA,AL,Huntsville,Huntsville International Airport & Carl T Jones Field,HSV,191.7,34.63719444,-86.77505556,4,1
KHTL,USA,MI,Houghton Lake,Airport,,350.2,44.35980556,-84.67111111,7,1
KHTO,USA,NY,Easthampton,,,16.8,40.95941667,-72.25166667,6,1
KHTS,USA,WV,Huntington,Tri State,HTS,252.4,38.36666667,-82.55802778,3,1
KHUA,USA,AL,Huntsville,Redstone Arsenal,HUA,208.5,34.67865472,-86.6847825,8,1
KHUF,USA,IN,Terre Haute,Hulman Regional Airport,HUF,179.5,39.45147222,-87.30758333,6,1
KHUL,USA,ME,Houlton,International Airport,,149.4,46.12460833,-67.79236111,2,1
KHUM,USA,LA,Houma,Terrebonne,,2.7,29.5665,-90.66041667,7,1
KHUT,USA,KS,Hutchinson,Municipal Airport,HUT,470.3,38.0655,-97.86063889,6,1
KHVE,USA,UT,Hanksville,Hanksville Airport,,1355.2,38.41803722,-110.7040378,8,1
KHVN,USA,CT,New Haven,Tweed-New Haven Airport,HVN,3.7,41.26375,-72.88680556,7,1
KHVR,USA,MT,Havre,City-County Airport,HVR,789.7,48.54297222,-109.7623333,3,1
KHVS,USA,SC,Hartsville,,,110.6,34.40308333,-80.11922222,8,1
KHWD,USA,CA,Hayward,Air Terminal,,15.8,37.65891667,-122.12175,7,1
KHWO,USA,FL,Hollywood,North Perry,,2.4,26.00122222,-80.24072222,7,1
KHWV,USA,NY,Shirley,Brookhaven,,24.7,40.82194444,-72.86691667,7,1
KHWY,USA,VA,Warrenton,,,102.4,38.58627778,-77.71063889,8,1
KHXD,USA,SC,Savannah,Hilton Head Municipal Airport,,5.8,32.22436111,-80.69747222,7,1
KHYA,USA,MA,Hyannis,Barnstable,HYA,16.5,41.66933333,-70.28036111,6,1
KHYI,USA,TX,San Marcos,Municipal Airport,,181.1,29.89274778,-97.86300417,7,1
KHYR,USA,WI,Hayward,Municipal Airport,,370.6,46.02527778,-91.44425,6,1
KHYS,USA,KS,Hays,Hays Municipal Airport,HYS,609.3,38.84222222,-99.27316667,4,1
KHYW,USA,SC,Conway,Horry Co,,10.7,33.8284875,-79.12217633,8,1
KHYX,USA,MI,Saginaw,Browne,,183.2,43.43341667,-83.86233333,7,1
KHZD,USA,TN,Huntingdon,Carroll County,,151.5,36.08929736,-88.46329878,7,1
KHZE,USA,ND,Hazen,Mercer County Regional Airport,,552.9,47.28994444,-101.5809722,8,1
KHZL,USA,PA,Hazleton,Hazleton Municipal Airport,,488.6,40.98677778,-75.99488889,7,1
KHZR,USA,LA,New Roads,False River Regional Airport,,11.9,30.71830556,-91.47866667,8,1
KHZX,USA,MN,McGregor,Iverson Airport,,374.3,46.61879722,-93.30981111,7,1
KHZY,USA,OH,Ashtabula,County Airport,,281.6,41.77797122,-80.69550794,7,1
KI16,USA,WV,Pineville,Kee Field Airport,,543.5,37.60044444,-81.55927778,8,1
KI35,USA,KY,Harlan,Tucker-guthrie Memorial,,472.8,36.85933131,-83.35847425,8,1
KI39,USA,KY,Richmond,Madison,,305.4,37.6308475,-84.33233722,8,1
KI67,USA,OH,Harrison,Cincinnati West,,178,39.25894444,-84.77430556,7,1
KI68,USA,OH,Lebanon,Lebanon-warren County,,273.7,39.46217306,-84.25184714,8,1
KI69,USA,OH,Batavia,Clermont County,,256.9,39.07838889,-84.21022222,7,1
KI75,USA,IA,Osceola,Osceola Muni,,339.9,41.05221889,-93.68966222,8,1
KIAB,USA,KS,Wichita,McConnell AFB,IAB,417.9,37.623,-97.26733333,6,1
KIAD,USA,VA,Washington,Dulles,IAD,95.1,38.94744444,-77.45994444,0,1
KIAG,USA,NY,Niagara Falls,International Airport,IAG,180.4,43.10733333,-78.94619444,4,1
KIAH,USA,TX,Houston,George Bush Intercontinental Airport,IAH,29.3,29.98443361,-95.34144222,2,1
KIBM,USA,NE,Kimball,Municipal Airport,,1501.5,41.18805556,-103.6773889,7,1
KICL,USA,IA,Clarinda,Schenck Airport,,303.3,40.72219444,-95.02661111,8,1
KICR,USA,SD,Winner,Bob Wiley,,619.7,43.39026353,-99.84217114,7,1
KICT,USA,KS,Wichita,Mid-Continent Airport,ICT,406.3,37.64994444,-97.43305556,3,1
KIDA,USA,ID,Idaho Falls,Regional Airport,IDA,1446,43.51372222,-112.07075,6,1
KIDI,USA,PA,Indiana,Stewart Field,,428.2,40.63222222,-79.10552778,7,1
KIDL,USA,CO,Idalia,,,38.4,33.48572222,-90.67888889,9,1
KIDP,USA,KS,Independence,Municipal Airport,,251.5,37.15836111,-95.77838889,8,1
KIEN,USA,SD,Pine Ridge,Airport,,1015.6,43.02251194,-102.5110117,7,1
KIER,USA,LA,Natchitoches,Regional Airport,,36.9,31.73572,-93.09913639,7,1
KIFA,USA,IA,Iowa Falls,Municipal Airport,,346.6,42.47078639,-93.26995361,7,1
KIFP,USA,AZ,Bullhead City,,,213.7,35.15597222,-114.5594444,7,1
KIGM,USA,AZ,Kingman,Airport,IGM,1051.3,35.25947222,-113.9380556,7,1
KIGQ,USA,IL,Chicago,Lansing Municipal Airport,,189,41.53491667,-87.52952778,7,1
KIGX,USA,NC,Chapel Hill,Williams,,156.1,35.935,-79.06590833,7,1
KIIB,USA,IA,Independence,Municipal Airport,,298.4,42.45687833,-91.94766444,8,1
KIIY,USA,GA,Washington,Wilkes Co,,196.9,33.77941667,-82.81583333,7,1
KIJD,USA,CT,Willimantic,,,75,41.74404028,-72.18023583,7,1
KIJX,USA,IL,Jacksonville,Municipal Airport,,189.9,39.77460861,-90.23827,7,1
KIKK,USA,IL,Kankakee,Gtr Kankakee Airport,IKK,191.7,41.07138889,-87.84627778,7,1
KIKT,XGM,LA,Mississippi Canyon 474,,,25,28.521,-88.289,8,1
KIKV,USA,IA,Ankeny,Regional Airport,,277.4,41.69113889,-93.5665,8,1
KIKW,USA,MI,Midland,Jack Barstow,,193.6,43.66291667,-84.26130556,8,1
KILE,USA,TX,Killeen,Municipal Airport,ILE,258.5,31.08583333,-97.6865,7,1
KILG,USA,DE,Wilmington,Airport,ILG,24.4,39.67872222,-75.60663889,4,1
KILM,USA,NC,Wilmington,Wilmington International Airport,ILM,9.8,34.27060314,-77.902558,0,1
KILN,USA,OH,Wilmington,Airborne Airpark,,328.3,39.42791964,-83.79211883,3,1
KIML,USA,NE,Imperial,Municipal Airport,,998.5,40.51032622,-101.620146,7,1
KIMM,USA,FL,Immokalee,Regional Airport,,11.3,26.43382081,-81.40137731,8,1
KIMS,USA,IN,Madison,Madison Muni,,249.6,38.75991667,-85.46469444,8,1
KIMT,USA,MI,Iron Mountain,Kingsford,,360.3,45.81836111,-88.11455556,7,1
KIND,USA,IN,Indianapolis,International Airport,IND,242.9,39.71729914,-86.29466119,2,1
KINF,USA,FL,Inverness,Inverness,,19.5,28.80361,-82.31825,8,1
KINJ,USA,TX,Hillsboro,Hillsboro Municipal Airport,,209.1,32.08363889,-97.09725,7,1
KINK,USA,TX,Wink,Winkler County Airport,INK,860.2,31.77980556,-103.2016944,6,1
KINL,USA,MN,International Falls,,INL,361.2,48.56558333,-93.40216667,1,1
KINS,USA,NV,Indian Springs,Creech AFB,,955.3,36.58718222,-115.6733536,8,1
KINT,USA,NC,Winston-Salem,Reynolds Airport,INT,295.4,36.13372222,-80.222,4,1
KINW,USA,AZ,Winslow,,INW,1506,35.02191667,-110.7225278,4,1
KIOB,USA,KY,Mount Sterling,Mount Sterling-Montgomery County Airport,,310.6,38.05813889,-83.97958333,8,1
KIOW,USA,IA,Iowa City,Municipal Airport,,203.6,41.63976742,-91.54813647,6,1
KIPJ,USA,NC,Lincolnton,Regional Airport,,267.3,35.48333333,-81.16125,7,1
KIPL,USA,CA,Imperial,County Airport,IPL,-16.2,32.83421944,-115.5787444,6,1
KIPN,XGM,AL,Mississippi Canyon 920,,,40.2,28.085,-87.986,9,1
KIPT,USA,PA,Williamsport,Airport,IPT,160.9,41.24165431,-76.92181103,6,1
KIRK,USA,MO,Kirksville,Regional,IRK,294.4,40.0935,-92.54491667,6,1
KIRS,USA,MI,Sturgis,Kirsch Municipal,,281.6,41.81333333,-85.43891667,7,1
KISM,USA,FL,Orlando,Kissimmee,,25,28.28980556,-81.43708333,7,1
KISN,USA,ND,Williston,Sloulin,ISN,604.1,48.17793861,-103.6423467,6,1
KISO,USA,NC,Kinston,Stallings Airport,ISO,28.3,35.33144444,-77.60883333,7,1
KISP,USA,NY,Islip,MacArthur,ISP,29.9,40.79525,-73.10022222,4,1
KISQ,USA,MI,Manistique,Schoolcraft Co Airport,,208.5,45.97463889,-86.17183333,7,1
KISW,USA,WI,Wisconsin Rapids,Alexander Field South Wood County Airport,,311.2,44.36033833,-89.83897056,7,1
KITH,USA,NY,Ithaca,Tompkins County,,335,42.49136111,-76.45872222,6,1
KITR,USA,CO,Burlington,,,1286,39.2425,-102.2853889,7,1
KIWA,USA,AZ,Chandler,Phoenix-Mesa Gateway Airport,,421.5,33.30783333,-111.6554722,3,1
KIWD,USA,MI,Ironwood,,IWD,374.9,46.52747472,-90.13139667,7,1
KIWI,USA,ME,Wiscasset Airport,,,21.3,43.96141667,-69.71255556,7,1
KIWS,USA,TX,Houston,Lakeside,,33.8,29.81819444,-95.67261111,8,1
KIXA,USA,NC,Roanoke Rapids,Halifax-Northampton Regional Airport,,44.2,36.32979167,-77.63523056,8,1
KIXD,USA,KS,Olathe,Johnson County Airport,,331.3,38.83091667,-94.89030556,7,1
KIYA,USA,LA,Abbeville,Abbeville Chris Crusta Memorial,,4.9,29.97578,-92.08422,8,1
KIYK,USA,CA,Inyokern,Inyokern Airport,IYK,748.9,35.65874128,-117.8295325,7,1
KIZA,USA,CA,Santa Ynez,,,205.4,34.60680556,-120.0755617,7,1
KIZG,USA,ME,Fryeburg,East Slopes Airport,,138.7,43.99114472,-70.94787444,7,1
KJAC,USA,WY,Jackson Hole,Airport,JAC,1966.3,43.60733333,-110.73775,6,1
KJAN,USA,MS,Jackson,Allen C Thompson Field,JAN,105.5,32.31116667,-90.07588889,3,1
KJAS,USA,TX,Jasper,,,64.9,30.88569444,-94.03494444,8,1
KJAX,USA,FL,Jacksonville,International Airport,JAX,8.8,30.49405556,-81.68786111,0,1
KJBR,USA,AR,Jonesboro,Jonesboro Municipal Airport,JBR,79.9,35.83170861,-90.64641833,6,1
KJCT,USA,TX,Junction,,,534.6,30.5107675,-99.76310797,6,1
KJDD,USA,TX,Mineola-Quitman,Wood County Field,,131.7,32.74220278,-95.496475,7,1
KJDN,USA,MT,Jordan,Airport,,811.4,47.32875,-106.9526889,7,1
KJEF,USA,MO,Jefferson City,Memorial,,167.3,38.59117917,-92.15614389,7,1
KJER,USA,ID,Jerome,County Airport,,1235.4,42.72669444,-114.4566389,7,1
KJES,USA,GA,Jesup,Jesup-Wayne County Airport,,32.6,31.55397222,-81.8825,8,1
KJFK,USA,NY,New York City,John F Kennedy International Airport,JFK,4.3,40.63975111,-73.77892556,1,1
KJFX,USA,AL,Jasper,Walker County Airport & Bevill Field,,147.2,33.90199472,-87.31416667,8,1
KJFZ,USA,VA,Richlands,Tazewell*,,808.6,37.06375,-81.79827778,7,1
KJGG,USA,VA,Williamsburg,Jamestown Airport,,14.9,37.23917472,-76.71609611,7,1
KJHN,USA,KS,Johnson,Stanton County Muni,,1013.5,37.58539,-101.7323,8,1
KJHW,USA,NY,Jamestown,Chautauqua County Airport,JHW,525.2,42.15338889,-79.25802778,6,1
KJKA,USA,AL,Gulf Shores,Jack Edwards Airport,,5.2,30.28963889,-87.67177778,7,1
KJKJ,USA,MN,Moorhead,Municipal Airport,,279.8,46.83927778,-96.66402778,7,1
KJKL,USA,KY,Jackson,Noctor,,420.6,37.59386111,-83.31725,5,1
KJLN,USA,MO,Joplin,Regional,JLN,299,37.15181361,-94.49826833,6,1
KJMR,USA,MN,Mora,Municipal Airport,,307.5,45.88605556,-93.27180556,7,1
KJMS,USA,ND,Jamestown,Municipal Airport,JMS,457.2,46.92972222,-98.67819444,6,1
KJNX,USA,NC,Smithfield,Johnston County Airport,,50,35.54094139,-78.39032944,7,1
KJOT,USA,IL,Joliet,Park District,,177.1,41.51769444,-88.17561111,6,1
KJPD,USA,WY,Ten Sleep,Ten Sleep WyDOT,,749,44.15,-107.166,8,1
KJQF,USA,NC,Concord,Regional Airport,,214.9,35.387775,-80.70913611,7,1
KJRB,USA,NY,New York,Downtown Manhattan/wall St,,2.1,40.70121361,-74.00902833,8,1
KJSO,USA,TX,Jacksonville,,,206.7,31.86933667,-95.21739028,7,1
KJST,USA,PA,Johnstown,Cambria,JST,696.2,40.31611111,-78.83394444,6,1
KJSV,USA,OK,Sallisaw,,,160.6,35.43825,-94.80291667,7,1
KJVL,USA,WI,Janesville,Rock County,,246,42.62025,-89.04155556,7,1
KJVW,USA,MS,Raymond,John Bell Williams,,75.3,32.30447,-90.41053,8,1
KJWG,USA,OK,Watonga,,,472.8,35.86469444,-98.42075,7,1
KJWN,USA,TN,John C Tune,,,150.9,36.18236111,-86.88672222,8,1
KJWY,USA,TX,Waxahachie,Mid-Way Regional Airport,,221.6,32.45622222,-96.91269444,7,1
KJXI,USA,TX,Gilmer,Fox Stevens,,126.5,32.699,-94.94886111,7,1
KJXN,USA,MI,Jackson,Reynolds Field,JXN,305.1,42.26041667,-84.46044444,6,1
KJYG,USA,MN,St James,Municipal Airport,,325.2,43.98631833,-94.55793722,7,1
KJYL,USA,GA,Sylvania,Plantation Airpark,,57.3,32.64527778,-81.59711111,7,1
KJYM,USA,MI,Hillsdale,Municipal Airport,,360.9,41.92126083,-84.5857625,7,1
KJYO,USA,VA,Leesburg,Godfrey,,118.6,39.07797222,-77.5575,7,1
KJYR,USA,NE,York,,,509,40.89641667,-97.62411111,7,1
KJZI,USA,SC,Charleston,Charleston Executive Airport,,5.5,32.70101653,-80.00326064,8,1
KK62,USA,KY,Falmouth,Gene Snyder,,274,38.704075,-84.39181944,8,1
KK68,USA,KS,Garnett,Garnett Municipal Airport,,301.5,38.27735833,-95.21523056,7,1
KK78,USA,KS,Abilene,Abilene Muni,,351.4,38.90405583,-97.23585389,9,1
KK82,USA,KS,Smith Center,Smith Center Muni,,548.3,39.76105556,-98.79344444,9,1
KKLS,USA,WA,Kelso,Longview Airport,,6.1,46.118,-122.8983889,7,1
KL18,USA,CA,Fallbrook,Fallbrook Community Airpark,,215.8,33.35419806,-117.2508686,7,1
KL35,USA,CA,Big Bear City,Airport,,2058,34.26377778,-116.8560278,8,1
KL38,USA,LA,Gonzales,Louisiana Rgnl,,4.3,30.17272222,-90.94061111,7,1
KLAA,USA,CO,Lamar,Municipal Airport,LAA,1129.6,38.06969444,-102.6885,4,1
KLAF,USA,IN,Lafayette,Purdue University Airport,LAF,184.7,40.41230556,-86.93688889,4,1
KLAL,USA,FL,Lakeland,Regional Airport,LAL,43.3,27.98891667,-82.01855556,7,1
KLAM,USA,NM,Los Alamos,,LAM,2185.7,35.87980194,-106.2694153,4,1
KLAN,USA,MI,Lansing,Capital,LAN,262.4,42.77863889,-84.58619444,4,1
KLAR,USA,WY,Laramie,General Brees Field,LAR,2220.2,41.31205556,-105.675,6,1
KLAS,USA,NV,Las Vegas,McCarran Intl Airport,LAS,664.8,36.08005556,-115.15225,2,1
KLAW,USA,OK,Lawton,Municipal Airport,LAW,338.3,34.56771444,-98.41663667,7,1
KLAX,USA,CA,Los Angeles,International Airport,LAX,38.1,33.94252222,-118.4071611,0,1
KLBB,USA,TX,Lubbock,International Airport,LBB,1000.4,33.66363889,-101.8227778,0,1
KLBE,USA,PA,Latrobe,,LBE,365.5,40.27461111,-79.40675,6,1
KLBF,USA,NE,North Platte,Lee Bird Field/NWSFO/ASO,LBF,846.4,41.12622222,-100.6836667,3,1
KLBL,USA,KS,Liberal,Municipal Airport,LBL,879.4,37.04422222,-100.9598611,4,1
KLBO,USA,MO,Lebanon,Floyd W. Jones Lebanon Airport,,402.6,37.64833333,-92.65244444,8,1
KLBR,USA,TX,Clarksville,Red River,,134.1,33.59316472,-95.06355528,7,1
KLBT,USA,NC,Lumberton,,,38.1,34.60991667,-79.05944444,7,1
KLBX,USA,TX,Angleton,Lake Jackson,LJN,7.6,29.10863889,-95.46208333,7,1
KLCG,USA,NE,Wayne,Municipal Airport,,436.2,42.24160575,-96.982271,7,1
KLCH,USA,LA,Lake Charles,Regional Airport,LCH,4.6,30.12608333,-93.22341667,3,1
KLCI,USA,NH,Laconia,Municipal Airport,LCI,166.1,43.57304167,-71.41784167,7,1
KLCK,USA,OH,Columbus,,LCK,226.8,39.81377778,-82.92780556,7,1
KLCQ,USA,FL,Lake City,Lake City Municipal Airport,,61.3,30.18205556,-82.57686111,7,1
KLDJ,USA,NJ,Linden,Linden Airport,,6.7,40.61744722,-74.24459417,8,1
KLDM,USA,MI,Ludington,Mason County,,196.9,43.96252778,-86.40791667,7,1
KLEB,USA,NH,Lebanon,Municipal Airport,LEB,183.8,43.62611111,-72.30419444,6,1
KLEE,USA,FL,Leesburg,Municipal Airport,,22.9,28.8228975,-81.80841728,7,1
KLEM,USA,SD,Lemmon,Municipal Airport,,784.3,45.91869722,-102.1061778,9,1
KLEW,USA,ME,Auburn,Lewiston Airport,,87.8,44.04847278,-70.2835075,7,1
KLEX,USA,KY,Lexington,Bluegrass,LEX,298.4,38.03675,-84.60863889,4,1
KLFI,USA,VA,Hampton,Langley AFB,LFI,3.4,37.08283333,-76.3605,6,1
KLFK,USA,TX,Lufkin,Angelina County,LFK,89.9,31.23401389,-94.75,6,1
KLFT,USA,LA,Lafayette,Regional,LFT,12.5,30.20525,-91.98761111,6,1
KLGA,USA,NY,New York City,LaGuardia Airport,LGA,6.4,40.77725,-73.87261111,1,1
KLGB,USA,CA,Long Beach,Daugherty Field,LGB,18.3,33.81777708,-118.151651,6,1
KLGC,USA,GA,La Grange,Galloway Airport,,211.5,33.00886111,-85.07261111,6,1
KLGD,USA,OR,La Grande,,,828.2,45.29022222,-118.0071111,7,1
KLGU,USA,UT,Logan,Cache Airport,LGU,1358.5,41.79128381,-111.8516094,6,1
KLHB,USA,TX,Hearne,,,86.9,30.87208333,-96.62219444,7,1
KLHM,USA,CA,Lincoln,,,36.9,38.90916667,-121.3513333,8,1
KLHQ,USA,OH,Lancaster,Airfield Airport,,264.6,39.75563842,-82.65709603,7,1
KLHV,USA,PA,Lock Haven,William T Piper Memorial Airport,,169.5,41.13563889,-77.42230833,7,1
KLHW,USA,GA,Hinesville,Ft Stewart/Wright,,14,31.88831014,-81.56162317,7,1
KLHX,USA,CO,La Junta,Municipal Airport,,1289,38.05,-103.50975,7,1
KLHZ,USA,NC,Louisburg,Franklin County Airport,,112.2,36.02334528,-78.33027139,7,1
KLIC,USA,CO,Limon,Municipal Airport,,1638,39.27477778,-103.6658611,4,1
KLIT,USA,AR,Little Rock,Adams Field,LIT,81.1,34.72944444,-92.22430556,0,1
KLJF,USA,MN,Litchfield,Municipal Airport,,347.5,45.09713889,-94.50725,7,1
KLKR,USA,SC,Lancaster,McWhirter Field,,148.1,34.72290439,-80.85459008,8,1
KLKU,USA,VA,Louisa,County Airport,,150.3,38.00983333,-77.97013889,7,1
KLKV,USA,OR,Lakeview Lake Co Airport,,,1442.6,42.16111111,-120.3990833,6,1
KLLJ,USA,ID,Challis,Challis Airport,,1546,44.52358333,-114.2179167,7,1
KLLQ,USA,AR,Monticello,Monticello Municipal Airport,,81.4,33.6385525,-91.75101833,7,1
KLLR,USA,CA,Mendocino,Little River Airport/SAWRS,,175,39.26203778,-123.7537347,8,1
KLMK,USA,KY,Louisville,,,188,38.1167,-85.65,8,1
KLMO,USA,CA,Lemoore,,,1540.8,40.16429583,-105.1637319,8,1
KLMT,USA,OR,Klamath Falls,Kings,LMT,1248.2,42.15613889,-121.7331944,6,1
KLNC,USA,TX,Lancaster,Lancaster Airport,,152.7,32.57919111,-96.71905111,7,1
KLND,USA,WY,Lander,Hunt Field,,1702.9,42.81523611,-108.7298392,6,1
KLNK,USA,NE,Lincoln,Lincoln Municipal Airport,LNK,371.3,40.85089133,-96.75912133,3,1
KLNL,USA,WI,Land O Lakes,Kings Land O Lakes Airport,,519.7,46.15401158,-89.21207936,8,1
KLNN,USA,OH,Willoughby,,,190.8,41.68402778,-81.38975,7,1
KLNP,USA,VA,Wise,Lonesome Pine,,818.1,36.98752778,-82.53,7,1
KLNR,USA,WI,Lone Rock,Regional,,218.5,43.21186111,-90.17983333,7,1
KLNS,USA,PA,Lancaster,Airport,LNS,122.5,40.12236111,-76.29436111,7,1
KLOL,USA,NV,Lovelock,Derby Field,,1190.9,40.066405,-118.5651664,6,1
KLOM,USA,PA,Philadelphia,Wings Field Airport,,92.1,40.13755556,-75.26513889,7,1
KLOR,USA,AL,Fort Rucker,Lowe AHP,,89.6,31.35583333,-85.75116667,7,1
KLOT,USA,IL,Joliet,Lewis Lockport Airport,,207,41.60811111,-88.09619444,5,1
KLOU,USA,KY,Louisville,Bowman Field Airport,LOU,166.4,38.228,-85.66372222,3,1
KLOZ,USA,KY,London-Corbin,Airport,LOZ,369.4,37.08688889,-84.07738889,6,1
KLPC,USA,CA,Lompoc,Airport,,26.8,34.66561944,-120.4675028,7,1
KLPR,USA,OH,Lorain,Elyria/Regional,,241.7,41.34427778,-82.17763889,7,1
KLQK,USA,SC,Pickens,Pickens County Airport,,308.8,34.80997222,-82.70288889,8,1
KLRD,USA,TX,Laredo,International Airport,LRD,154.8,27.54379942,-99.46153261,3,1
KLRF,USA,AR,Little Rock,Little Rock AFB,LRF,94.5,34.91676944,-92.14654167,1,1
KLRJ,USA,IA,Le Mars,Municipal Airport,,364.9,42.77794444,-96.19369444,8,1
KLRO,USA,SC,Mount Pleasant Reg-Faison,,,3.7,32.89783333,-79.78286111,8,1
KLRU,USA,NM,Las Cruces,International Airport,LRU,1358.2,32.28941667,-106.9219722,7,1
KLRY,USA,MO,Harrisonville,Lawrence Smith Memorial,,278.9,38.61019,-94.34353,8,1
KLSB,USA,NM,Lordsburg,Lordsburg Municipal Airport,,1307.3,32.33346389,-108.6917389,8,1
KLSE,USA,WI,La Crosse,Municipal Airport,LSE,199.6,43.87926556,-91.25663803,6,1
KLSF,USA,GA,Columbus,Fort Benning,LSF,68.9,32.33178986,-84.98715889,6,1
KLSV,USA,NV,Las Vegas,Nellis AFB,LVS,569.7,36.23619722,-115.0342528,6,1
KLTS,USA,OK,Altus,Altus AFB,LTS,421.2,34.66646017,-99.26808622,6,1
KLUA,USA,VA,Luray,Luray Caverns,,275.2,38.66706,-78.50058,7,1
KLUD,USA,TX,Decatur,,,319.1,33.25425,-97.5805,8,1
KLUF,USA,AZ,Phoenix,Luke AFB,LUF,330.7,33.53496694,-112.3831996,6,1
KLUG,USA,TN,Lewisburg-Ellington,,,218.5,35.50697222,-86.80388889,8,1
KLUK,USA,OH,Cincinnati,Cincinnati Municipal Airport & Lunken Field,LUK,147.2,39.10333333,-84.41861111,1,1
KLUM,USA,WI,Menomonie,Municipal Airport,,272.8,44.89233333,-91.86780556,8,1
KLUX,USA,SC,Laurens,County Airport,,212.4,34.50705556,-81.94719444,8,1
KLVJ,USA,TX,Houston,Pearland Regional Airport,,13.4,29.52127778,-95.24213889,7,1
KLVK,USA,CA,Livermore,Livermore Municipal Airport,,121.9,37.69338889,-121.8203611,7,1
